2026-04-17 18:26:47,492: n
2026-04-17 18:26:47,565: v
2026-04-17 18:26:47,748: e
2026-04-17 18:26:47,772: r
2026-04-17 18:26:47,948: t
2026-04-17 18:26:48,061: space
2026-04-17 18:26:50,233: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:26:50,242: http://localhost:3000 "POST /api/log HTTP/11" 200 None
2026-04-17 18:26:50,916: i
2026-04-17 18:26:51,068: t
2026-04-17 18:26:51,244: space
2026-04-17 18:26:52,220: i
2026-04-17 18:26:52,308: n
2026-04-17 18:26:52,436: t
2026-04-17 18:26:52,549: o
2026-04-17 18:26:52,740: space
2026-04-17 18:26:52,852: a
2026-04-17 18:26:52,948: space
2026-04-17 18:26:53,292: w
2026-04-17 18:26:53,332: e
2026-04-17 18:26:53,460: b
2026-04-17 18:26:54,348: s
2026-04-17 18:26:54,500: o
2026-04-17 18:26:54,580: c
2026-04-17 18:26:54,732: k
2026-04-17 18:26:54,861: e
2026-04-17 18:26:54,908: t
2026-04-17 18:26:55,005: space
2026-04-17 18:26:55,244: i
2026-04-17 18:26:55,300: n
2026-04-17 18:26:55,525: s
2026-04-17 18:26:56,084: t
2026-04-17 18:26:56,140: e
2026-04-17 18:26:56,300: a
2026-04-17 18:26:56,372: d
2026-04-17 18:26:56,452: space
2026-04-17 18:26:56,620: o
2026-04-17 18:26:56,684: f
2026-04-17 18:26:56,788: space
2026-04-17 18:26:57,140: shift
2026-04-17 18:26:57,532: r
2026-04-17 18:26:57,636: e
2026-04-17 18:26:58,060: q
2026-04-17 18:26:58,172: u
2026-04-17 18:26:58,316: e
2026-04-17 18:26:58,396: s
2026-04-17 18:26:58,541: t
2026-04-17 18:26:58,708: s
2026-04-17 18:26:59,821: space
2026-04-17 18:27:00,069: s
2026-04-17 18:27:00,204: u
2026-04-17 18:27:00,245: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:27:00,253: http://localhost:3000 "POST /api/log HTTP/11" 200 None
2026-04-17 18:27:00,309: c
2026-04-17 18:27:00,380: h
2026-04-17 18:27:00,564: space
2026-04-17 18:27:00,692: t
2026-04-17 18:27:00,820: h
2026-04-17 18:27:00,925: a
2026-04-17 18:27:00,988: t
2026-04-17 18:27:01,076: space
2026-04-17 18:27:01,276: w
2026-04-17 18:27:01,316: e
2026-04-17 18:27:01,396: space
2026-04-17 18:27:01,685: g
2026-04-17 18:27:01,828: e
2026-04-17 18:27:01,877: t
2026-04-17 18:27:01,981: space
2026-04-17 18:27:02,204: l
2026-04-17 18:27:02,372: i
2026-04-17 18:27:02,548: v
2026-04-17 18:27:02,629: e
2026-04-17 18:27:02,765: space
2026-04-17 18:27:03,989: d
2026-04-17 18:27:04,101: a
2026-04-17 18:27:04,228: t
2026-04-17 18:27:04,332: a
2026-04-17 18:27:04,469: space
2026-04-17 18:27:07,036: enter
2026-04-17 18:27:10,256: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:27:10,264: http://localhost:3000 "POST /api/log HTTP/11" 200 None
2026-04-17 18:27:20,266: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:27:20,275: http://localhost:3000 "POST /api/log HTTP/11" 200 None
2026-04-17 18:27:30,277: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:27:30,302: http://localhost:3000 "POST /api/log HTTP/11" 500 None
2026-04-17 18:27:39,864: shift
2026-04-17 18:27:39,933: a
2026-04-17 18:27:40,093: l
2026-04-17 18:27:40,221: s
2026-04-17 18:27:40,285: o
2026-04-17 18:27:40,304: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:27:40,324: http://localhost:3000 "POST /api/log HTTP/11" 500 None
2026-04-17 18:27:40,477: space
2026-04-17 18:27:40,757: u
2026-04-17 18:27:40,901: p
2026-04-17 18:27:41,029: d
2026-04-17 18:27:41,133: a
2026-04-17 18:27:41,253: t
2026-04-17 18:27:41,285: e
2026-04-17 18:27:41,365: space
2026-04-17 18:27:41,637: o
2026-04-17 18:27:41,717: u
2026-04-17 18:27:41,821: r
2026-04-17 18:27:41,965: space
2026-04-17 18:27:42,670: @
2026-04-17 18:27:42,710: shift
2026-04-17 18:27:42,869: k
2026-04-17 18:27:43,045: e
2026-04-17 18:27:43,189: y
2026-04-17 18:27:44,013: down
2026-04-17 18:27:44,157: tab
2026-04-17 18:27:44,397: space
2026-04-17 18:27:44,925: a
2026-04-17 18:27:44,997: c
2026-04-17 18:27:45,157: c
2026-04-17 18:27:45,309: o
2026-04-17 18:27:45,357: r
2026-04-17 18:27:45,541: d
2026-04-17 18:27:45,637: i
2026-04-17 18:27:45,685: n
2026-04-17 18:27:45,726: g
2026-04-17 18:27:45,878: l
2026-04-17 18:27:45,942: y
2026-04-17 18:27:46,197: enter
2026-04-17 18:27:50,326: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:27:50,341: http://localhost:3000 "POST /api/log HTTP/11" 500 None
2026-04-17 18:28:00,343: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:28:00,359: http://localhost:3000 "POST /api/log HTTP/11" 500 None
2026-04-17 18:28:03,582: alt
2026-04-17 18:28:03,630: tab
2026-04-17 18:28:04,606: alt
2026-04-17 18:28:04,631: tab
2026-04-17 18:28:05,822: c
2026-04-17 18:28:05,990: c
2026-04-17 18:28:06,022: ctrl
2026-04-17 18:28:06,934: c
2026-04-17 18:28:07,358: c
2026-04-17 18:28:07,630: c
2026-04-17 18:28:07,703: ctrl
2026-04-17 18:28:07,959: c
2026-04-17 18:28:08,046: l
2026-04-17 18:28:08,110: s
2026-04-17 18:28:08,286: enter
2026-04-17 18:28:08,918: up
2026-04-17 18:28:09,238: up
2026-04-17 18:28:09,566: enter
2026-04-17 18:28:10,361: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:28:11,122: http://localhost:3000 "POST /api/log HTTP/11" 500 None
2026-04-17 18:28:20,007: c
2026-04-17 18:28:20,014: ctrl
2026-04-17 18:28:21,129: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:28:21,144: http://localhost:3000 "POST /api/log HTTP/11" 500 None
2026-04-17 18:28:21,430: v
2026-04-17 18:28:21,470: ctrl
2026-04-17 18:28:22,095: delete
2026-04-17 18:28:22,982: enter
2026-04-17 18:28:31,147: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:28:31,161: http://localhost:3000 "POST /api/log HTTP/11" 500 None
2026-04-17 18:28:41,163: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:28:41,309: http://localhost:3000 "POST /api/log HTTP/11" 405 None
2026-04-17 18:28:44,079: c
2026-04-17 18:28:44,231: c
2026-04-17 18:28:44,255: ctrl
2026-04-17 18:28:45,407: c
2026-04-17 18:28:45,551: l
2026-04-17 18:28:45,647: s
2026-04-17 18:28:45,831: enter
2026-04-17 18:28:51,311: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:28:52,071: up
2026-04-17 18:28:52,495: enter
2026-04-17 18:28:52,903: up
2026-04-17 18:28:53,047: up
2026-04-17 18:28:53,455: enter
2026-04-17 18:28:55,009: http://localhost:3000 "POST /api/log HTTP/11" 405 None
2026-04-17 18:29:05,012: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:29:05,022: http://localhost:3000 "POST /api/log HTTP/11" 405 None
2026-04-17 18:29:05,808: ctrl
2026-04-17 18:29:05,848: c
2026-04-17 18:29:06,744: ctrl
2026-04-17 18:29:06,767: v
2026-04-17 18:29:07,263: enter
2026-04-17 18:29:08,431: c
2026-04-17 18:29:08,599: c
2026-04-17 18:29:08,647: ctrl
2026-04-17 18:29:10,120: ctrl
2026-04-17 18:29:15,025: Starting new HTTP connection (1): localhost:3000
2026-04-17 18:29:15,072: c
2026-04-17 18:29:15,232: c
2026-04-17 18:29:15,288: ctrl
2026-04-17 18:30:25,298: ctrl
2026-04-17 18:30:25,313: c
2026-04-17 18:30:28,066: v
2026-04-17 18:30:28,274: ctrl
2026-04-17 18:30:30,706: ctrl
2026-04-17 18:30:30,746: c
2026-04-17 18:30:31,674: a
2026-04-17 18:30:31,810: v
2026-04-17 18:30:31,963: ctrl
2026-04-17 18:30:32,802: enter
2026-04-17 18:30:59,793: Connection to remote host was lost. - goodbye
2026-04-17 18:31:04,797: Connection to remote host was lost. - goodbye
2026-04-17 18:31:08,507: c
2026-04-17 18:31:08,515: ctrl
2026-04-17 18:32:34,363: Connection to remote host was lost. - goodbye
2026-04-17 18:32:39,368: Connection to remote host was lost. - goodbye
2026-04-17 18:32:42,285: ctrl
2026-04-17 18:32:42,286: c
2026-04-17 18:32:43,349: ctrl
2026-04-17 18:32:43,357: v
2026-04-17 18:32:44,029: enter
2026-04-17 18:32:44,371: Connection to remote host was lost. - goodbye
2026-04-17 18:33:41,424: Connection to remote host was lost. - goodbye
2026-04-17 18:33:46,429: Connection to remote host was lost. - goodbye
2026-04-17 18:33:47,567: ctrl
2026-04-17 18:33:47,583: c
2026-04-17 18:33:48,407: ctrl
2026-04-17 18:33:48,415: v
2026-04-17 18:33:49,263: enter
2026-04-17 18:33:49,519: enter
2026-04-17 18:33:49,535: right shift
2026-04-17 18:33:51,031: ctrl
2026-04-17 18:33:51,039: c
2026-04-17 18:33:51,433: Connection to remote host was lost. - goodbye
2026-04-17 18:33:52,447: ctrl
2026-04-17 18:33:52,471: v
2026-04-17 18:33:52,959: enter
2026-04-17 18:33:56,436: Connection to remote host was lost. - goodbye
2026-04-17 18:34:01,440: Connection to remote host was lost. - goodbye
2026-04-17 18:34:23,031: Connection to remote host was lost. - goodbye
2026-04-17 18:34:28,035: Connection to remote host was lost. - goodbye
2026-04-17 18:34:31,680: s
2026-04-17 18:34:31,712: t
2026-04-17 18:34:31,824: i
2026-04-17 18:34:32,016: l
2026-04-17 18:34:32,136: l
2026-04-17 18:34:32,360: space
2026-04-17 18:34:32,472: s
2026-04-17 18:34:32,544: a
2026-04-17 18:34:32,592: m
2026-04-17 18:34:32,680: e
2026-04-17 18:34:32,784: space
2026-04-17 18:34:33,040: Connection to remote host was lost. - goodbye
2026-04-17 18:34:33,080: r
2026-04-17 18:34:33,208: e
2026-04-17 18:34:33,281: s
2026-04-17 18:34:33,552: p
2026-04-17 18:34:33,616: o
2026-04-17 18:34:33,840: n
2026-04-17 18:34:33,961: s
2026-04-17 18:34:34,016: e
2026-04-17 18:34:34,688: enter
2026-04-17 18:35:07,250: Connection to remote host was lost. - goodbye
2026-04-17 18:35:12,254: Connection to remote host was lost. - goodbye
2026-04-17 18:35:14,889: ctrl
2026-04-17 18:35:14,889: c
2026-04-17 18:35:15,721: ctrl
2026-04-17 18:35:15,753: v
2026-04-17 18:35:16,521: enter
2026-04-17 18:35:16,722: enter
2026-04-17 18:35:16,753: right shift
2026-04-17 18:35:17,258: Connection to remote host was lost. - goodbye
2026-04-17 18:35:17,897: ctrl
2026-04-17 18:35:17,937: c
2026-04-17 18:35:18,737: ctrl
2026-04-17 18:35:18,753: v
2026-04-17 18:35:19,137: enter
2026-04-17 18:35:22,262: Connection to remote host was lost. - goodbye
2026-04-17 18:35:40,283: Connection to remote host was lost. - goodbye
2026-04-17 18:35:45,290: Connection to remote host was lost. - goodbye
2026-04-17 18:35:46,754: c
2026-04-17 18:35:46,930: c
2026-04-17 18:35:47,058: c
2026-04-17 18:35:47,171: ctrl
2026-04-17 18:35:47,474: c
2026-04-17 18:35:47,626: l
2026-04-17 18:35:47,803: s
2026-04-17 18:35:47,930: enter
2026-04-17 18:35:48,330: up
2026-04-17 18:35:48,482: up
2026-04-17 18:35:48,922: enter
2026-04-17 18:35:50,443: Connection to remote host was lost. - goodbye
2026-04-17 18:35:55,449: Connection to remote host was lost. - goodbye
2026-04-17 18:36:00,113: Connection to remote host was lost. - goodbye
2026-04-17 18:36:05,116: Connection to remote host was lost. - goodbye
2026-04-17 18:36:05,442: c
2026-04-17 18:36:05,458: ctrl
2026-04-17 18:36:06,587: ctrl
2026-04-17 18:36:06,610: v
2026-04-17 18:36:07,251: |
2026-04-17 18:36:07,843: right shift
2026-04-17 18:36:08,315: enter
2026-04-17 18:36:08,595: enter
2026-04-17 18:36:08,643: right shift
2026-04-17 18:36:10,120: Connection to remote host was lost. - goodbye
2026-04-17 18:36:10,778: ctrl
2026-04-17 18:36:10,786: c
2026-04-17 18:36:11,755: a
2026-04-17 18:36:11,938: v
2026-04-17 18:36:11,995: ctrl
2026-04-17 18:36:13,755: ctrl
2026-04-17 18:36:13,755: c
2026-04-17 18:36:14,435: ctrl
2026-04-17 18:36:14,459: v
2026-04-17 18:36:15,011: enter
2026-04-17 18:36:15,123: Connection to remote host was lost. - goodbye
2026-04-17 18:37:37,853: up
2026-04-17 18:37:38,293: enter
2026-04-17 18:37:39,652: Connection to remote host was lost. - goodbye
2026-04-17 18:37:44,658: Connection to remote host was lost. - goodbye
2026-04-17 18:37:47,641: Connection to remote host was lost. - goodbye
2026-04-17 18:37:50,781: ctrl
2026-04-17 18:37:50,782: c
2026-04-17 18:37:51,925: v
2026-04-17 18:37:51,957: ctrl
2026-04-17 18:37:52,646: Connection to remote host was lost. - goodbye
2026-04-17 18:37:52,653: enter
2026-04-17 18:37:57,649: Connection to remote host was lost. - goodbye
2026-04-17 18:38:01,325: ctrl
2026-04-17 18:38:02,414: ctrl
2026-04-17 18:38:02,653: Connection to remote host was lost. - goodbye
2026-04-17 18:38:29,531: Connection to remote host was lost. - goodbye
2026-04-17 18:38:34,534: Connection to remote host was lost. - goodbye
2026-04-17 18:38:38,950: c
2026-04-17 18:39:47,237: Connection to remote host was lost. - goodbye
2026-04-17 18:39:52,242: Connection to remote host was lost. - goodbye
2026-04-17 18:39:53,792: c
2026-04-17 18:39:53,920: ctrl
2026-04-17 18:39:54,832: v
2026-04-17 18:39:55,072: ctrl
2026-04-17 18:39:56,689: c
2026-04-17 18:39:56,784: ctrl
2026-04-17 18:39:57,245: Connection to remote host was lost. - goodbye
2026-04-17 18:39:57,504: ctrl
2026-04-17 18:39:57,520: v
2026-04-17 18:39:58,065: enter
2026-04-17 18:40:53,432: Websocket connected
2026-04-17 18:40:55,818: tab
2026-04-17 18:40:55,834: alt
2026-04-17 18:40:56,218: alt
2026-04-17 18:40:56,243: tab
2026-04-17 18:40:57,266: alt
2026-04-17 18:40:57,267: tab
2026-04-17 18:40:57,554: alt
2026-04-17 18:40:57,579: tab
2026-04-17 18:40:59,114: alt
2026-04-17 18:40:59,139: tab
2026-04-17 18:41:00,018: alt
2026-04-17 18:41:00,050: tab
2026-04-17 18:41:04,858: alt
2026-04-17 18:41:04,906: tab
2026-04-17 18:41:06,891: r
2026-04-17 18:41:06,914: ctrl
2026-04-17 18:41:09,698: alt
2026-04-17 18:41:09,746: tab
2026-04-17 18:43:22,542: c
2026-04-17 18:43:22,854: c
2026-04-17 18:43:22,902: ctrl
2026-04-17 18:43:23,390: c
2026-04-17 18:43:23,638: l
2026-04-17 18:43:23,742: s
2026-04-17 18:43:23,918: enter
2026-04-17 18:43:24,295: up
2026-04-17 18:43:24,454: up
2026-04-17 18:43:24,607: [WinError 10061] No connection could be made because the target machine actively refused it - goodbye
2026-04-17 18:43:25,030: up
2026-04-17 18:43:25,662: up
2026-04-17 18:43:26,062: up
2026-04-17 18:43:26,391: up
2026-04-17 18:43:26,574: up
2026-04-17 18:43:27,486: ctrl
2026-04-17 18:43:27,942: backspace
2026-04-17 18:43:28,190: c
2026-04-17 18:43:29,326: enter
2026-04-17 18:43:29,678: c
2026-04-17 18:43:29,782: l
2026-04-17 18:43:29,887: s
2026-04-17 18:43:30,007: enter
2026-04-17 18:43:30,510: p
2026-04-17 18:43:31,014: n
2026-04-17 18:43:31,158: p
2026-04-17 18:43:31,246: m
2026-04-17 18:43:31,471: space
2026-04-17 18:43:31,766: d
2026-04-17 18:43:31,871: e
2026-04-17 18:43:31,998: v
2026-04-17 18:43:32,214: enter
2026-04-17 18:43:33,649: [WinError 10061] No connection could be made because the target machine actively refused it - goodbye
2026-04-17 18:43:42,701: [WinError 10061] No connection could be made because the target machine actively refused it - goodbye
2026-04-17 18:43:44,726: c
2026-04-17 18:43:44,975: c
2026-04-17 18:43:45,110: ctrl
2026-04-17 18:43:45,751: c
2026-04-17 18:43:45,974: l
2026-04-17 18:43:46,119: s
2026-04-17 18:43:46,271: enter
2026-04-17 18:45:49,492: [WinError 10061] No connection could be made because the target machine actively refused it - goodbye
2026-04-17 18:45:58,543: [WinError 10061] No connection could be made because the target machine actively refused it - goodbye
2026-04-17 18:45:59,946: c
2026-04-17 18:46:00,346: c
2026-04-17 18:46:00,402: ctrl
2026-04-17 18:46:00,778: c
2026-04-17 18:46:01,107: l
2026-04-17 18:46:01,202: s
2026-04-17 18:46:01,714: enter
2026-04-17 18:46:02,019: up
2026-04-17 18:46:02,274: up
2026-04-17 18:46:02,602: enter
2026-04-17 18:46:06,938: c
2026-04-17 18:46:06,962: ctrl
2026-04-17 18:46:07,587: [WinError 10061] No connection could be made because the target machine actively refused it - goodbye
2026-04-17 18:46:07,962: v
2026-04-17 18:46:07,994: ctrl
2026-04-17 18:46:09,938: c
2026-04-17 18:46:09,946: ctrl
2026-04-17 18:46:10,986: ctrl
2026-04-17 18:46:11,002: v
2026-04-17 18:46:11,602: enter
2026-04-17 18:47:36,806: Websocket connected
2026-04-17 18:47:43,381: alt
2026-04-17 18:47:43,413: tab
2026-04-17 18:47:44,029: alt
